Year,Id,Name,Incumbent/Challenger/OpenSeat,Party Code,Party Designation,Total Receipts,Authorized Transfers From,Total Disbursements,Transfers to Authorized,Beginning Cash,Ending Cash,Contrib from Candidate,Loans from Candidate,Other Loans,Candidate Loan Repayments,Other Loan Repayments,Debts Owed By,Total Individual Contributions,State,District,Spec Elec Status,Primary Elec Status,Runoff Elec Status,General Elec Status,General Election Percentage,Contributions from Other Committees,Contributions from Party Committees,Ending Date,Refunds to Individuals,Refunds to Committees
2008,H8AL02114,"GRIMES, DAVID G",,2,REP,30020,0,30897,0,0,0,0,0,0,0,0,9306,22430,AL,2,,,,,0,4500,0,9302008,0,0
2008,H8AL01041,"LODMELL, BENJAMIN",,1,DEM,72110,0,49822,0,0,-31107,60000,0,0,0,0,0,12110,AL,1,,,,,0,0,0,4152008,0,0
2008,H8AL02080,"LOVE, JAY K",,2,REP,2446492,141867,2444627,0,0,1862,0,947500,0,0,0,250000,791261,AL,2,,,,,0,560323,0,12312008,1000,0
2008,H8AL05117,"MAKER, DAVID JOEL",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,AL,5,,,,,0,0,0,4242008,0,0
2008,H8AL05166,"MANCUSO, ANGELO ""DOC""",,2,REP,213050,0,147619,0,0,65430,88000,120000,0,0,0,0,5050,AL,5,,,,,0,0,0,6272008,0,0
2008,H8AL02098,"MARTIN, JOHN",,2,REP,16976,0,13033,0,0,0,0,14400,0,1449,0,0,2456,AL,2,,,,,0,0,0,6232008,0,0
2008,H8AL05091,"MCKEE, RAY",,2,REP,116167,0,116164,0,0,0,0,87856,0,470,0,87385,28216,AL,5,,,,,0,0,0,12312008,3794,0
2008,H4AL05025,"PARKER, WAYNE JR.",,2,REP,1279164,219784,1276538,0,0,2625,10000,0,0,0,0,0,691399,AL,5,,,,,0,357907,0,12312008,10750,8000
2008,H2AL03032,"ROGERS, MICHAEL",I,3,Rep,1480933,9133,2056912,136500,617997,42017,0,35000,0,0,0,35000,829592,AL,3,,,,,0,517440,17300,12312008,2000,5000
2008,H8AL02148,"SABEL, CHERYL T",,1,DEM,27506,0,27506,0,0,0,1000,0,0,0,0,0,25506,AL,2,,,,,0,1000,0,7022008,2700,0
2008,H8AL02122,"SCHMIDTKE, CRAIG D",,3,GOP,800973,0,800937,0,0,34,778826,0,0,0,0,0,21147,AL,2,,,,,0,1000,0,12312008,0,0
2008,H8AL03047,"SEGALL, JOSHUA STEVEN",,1,DEM,1090145,0,1089890,0,0,254,19433,131000,0,1600,0,127400,815548,AL,3,,,,,0,115294,6000,12312008,0,0
2008,H8AL02106,"SMITH, HARRI ANNE",,2,REP,1038132,0,1035355,0,0,2775,41999,403901,0,23901,0,395648,571545,AL,2,,,,,0,15520,5000,12312008,0,0
2008,H8AL04052,"SPARKS, NICHOLAS BERNELL",,1,DEM,24879,0,22701,0,0,2177,3486,0,0,0,0,0,19475,AL,4,,,,,0,500,1001,10272008,0,0
2008,H8AL04045,"WARREN, GREG",,1,DEM,24019,0,24017,0,0,0,15382,0,0,0,0,0,2073,AL,4,,,,,0,0,1000,9302008,0,0
2008,H4AL02048,"WOODS, DAVID DWIGHT",,2,REP,404250,0,404249,0,0,0,0,250000,0,6392,0,250000,130418,AL,2,,,,,0,23300,0,10152008,2300,0
2008,H6AR01072,"BERRY, MARION",I,1,DEM,1166377,0,848986,0,147245,464633,0,0,0,0,0,0,376078,AR,1,,,,,0,788086,18,12312008,0,3700
2008,H2AR03176,"BOOZMAN, JOHN NICHOLS",I,2,REP,396807,0,325926,0,123895,194777,0,0,0,0,0,0,134874,AR,3,,,,,0,258406,0,12312008,0,0
2008,H0AR04038,"ROSS, MICHAEL AVERY",I,1,DEM,1791656,0,1722151,0,561394,630899,0,0,0,0,0,0,536337,AR,4,,,,,0,1160385,3276,12312008,0,0
2008,H6AR02203,"SNYDER, VICTOR F",I,1,DEM,301981,0,307060,0,32493,27414,0,0,0,0,0,0,149646,AR,2,,,,,0,152000,300,12312008,0,0
2008,H8AR03058,"TOMLINSON, ABEL NOAH",,3,GRN,5948,0,7131,0,0,0,450,0,0,0,0,0,5498,AR,3,,,,,0,0,0,11242008,0,0
2008,H4AS00036,"COLEMAN, AUMUA AMATA",,2,REP,100938,0,100960,0,-24,1,1100,0,0,0,0,0,92588,AS,0,,,,,0,3750,2300,12312008,0,0
2008,H0AS00018,"FALEOMAVAEGA, ENI",I,1,DEM,119020,0,115861,0,3666,6821,0,0,0,0,0,1956,101520,AS,0,,,,,0,17500,0,12312008,0,0
2008,H8AS00052,"LANCASTER, FUALA'AU ROSIE TAGO",,3,,7400,0,9181,0,0,0,0,0,0,0,0,0,7400,AS,0,,,,,0,0,0,12312008,0,0
2008,H8AZ01088,"AFFELDT, ALLAN",,1,DEM,5203,0,5203,0,0,0,5203,0,0,0,0,0,0,AZ,1,,,,,0,0,0,6302007,0,0
2008,H8AZ05113,"ANDERSON, MARK",,2,REP,149256,0,149254,0,0,0,0,0,0,0,0,0,137388,AZ,5,,,,,0,0,0,12312008,4800,0
2008,H8AZ08018,"BEE, TIMOTHY",,2,REP,1949493,189955,1932187,0,0,17303,1820,0,0,0,0,0,1472800,AZ,8,,,,,0,241700,34175,12312008,5470,0
2008,H8AZ07010,"CHEWNING, GENE MILTON",,2,REP,8455,0,8504,0,0,0,0,829,0,375,0,0,7626,AZ,7,,,,,0,0,0,12032008,0,0
2008,H0AZ01184,"FLAKE, JEFF MR.",I,2,REP,1289321,0,845005,0,419036,863325,0,0,0,0,0,0,1131978,AZ,6,,,,,0,157150,0,12312008,8110,0
2008,H4AZ04024,"FRANKS, TRENT",I,2,REP,485040,0,442232,0,36321,79125,0,0,0,0,0,304100,281807,AZ,2,,,,,0,201784,0,12312008,500,1625
2008,H8AZ05121,"GENTRY, LEE ADAM",,2,REP,22121,0,26083,0,0,3874,4600,15000,0,0,0,15000,2125,AZ,5,,,,,0,0,0,12312008,2300,0
2008,H6AZ08038,"GIFFORDS, GABRIELLE",I,1,DEM,3303130,0,2775313,0,141680,669497,0,0,0,0,0,0,2206621,AZ,8,,,,,0,1086217,0,12312008,10231,4500
2008,H8AZ06046,"GRAMAZIO, CHRIS",,1,DEM,7099,0,7088,0,0,10,247,0,0,0,0,0,4352,AZ,6,,,,,0,2500,0,12312008,0,0
2008,H8AZ06012,"GRAYSON, RICHARD",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,AZ,4,,,,,0,0,0,8132008,0,0
2008,H2AZ07070,"GRIJALVA, RAUL M MR.",I,1,DEM,708514,0,720896,0,35440,23058,0,0,0,0,0,0,372071,AZ,7,,,,,0,323534,47,12312008,0,0
2008,H8AZ01187,"HANSEN, THOMAS N",,2,REP,18653,0,18653,0,0,0,18653,0,0,0,0,0,0,AZ,1,,,,,0,0,0,9292008,0,0
2008,H8AZ05105,"HATCH-MILLER, JEFFREY MARK",,2,REP,90068,0,89823,0,0,245,390,17000,0,0,0,17000,72678,AZ,5,,,,,0,0,0,3312008,70365,0
2008,H2AZ01149,"HAY, SYDNEY",,2,REP,676823,0,675723,0,0,0,500,70000,0,42552,0,0,476303,AZ,1,,,,,0,126601,2500,12312008,0,0
2008,H4AZ06052,"HAYWORTH, JD",I,2,REP,26960,0,227590,0,200630,0,0,0,0,0,0,0,0,AZ,5,,,,,0,1165,0,2212008,2200,0
2008,H8AZ08026,"HITTSON, PAUL HENRY",,2,REP,1336,0,1336,0,0,0,1336,0,0,0,0,0,0,AZ,8,,,,,0,0,0,6252008,690,0
2008,H8AZ01104,"KIRKPATRICK, ANN",,1,DEM,2016929,8197,1997089,65000,0,19838,0,20000,0,12500,0,57965,1370766,AZ,1,,,,,0,593061,10610,12312008,4870,5500
2008,H8AZ05089,"KNAPEREK, LAURA",,2,REP,205502,0,205501,0,0,0,0,50000,0,34197,0,15802,155259,AZ,5,,,,,0,100,0,10152008,7900,0
2008,H2AZ02014,"KOLBE, JAMES T",C,2,REP,13107,0,150053,0,136946,0,0,0,0,0,0,0,0,AZ,8,,,,,0,0,0,3312008,3335,0
2008,H8AZ01112,"KONOPNICKI, BILL",,2,REP,60576,0,60576,0,0,0,0,50000,0,18818,0,0,8520,AZ,1,,,,,0,2000,0,3312008,7580,0
2008,H8AZ01146,"KORN, PRESTON",,2,REP,24652,0,20007,0,0,4644,2301,4457,1275,40,0,4450,16616,AZ,1,,,,,0,0,0,12312008,0,0
2008,H8AZ01179,"LIVINGSTONE, SANDRA B DR",,2,REP,45683,0,45634,0,0,49,10255,4000,0,0,0,0,31427,AZ,1,,,,,0,0,0,9302008,0,0
2008,H8AZ03092,"LORD, ROBERT JAMES",,1,DEM,1831410,7888,1813648,0,0,17762,204,0,0,0,0,0,1413066,AZ,3,,,,,0,393385,12905,12312008,8320,500
2008,H8AZ03100,"LOYD, ANNIE",,3,IND,39355,0,31619,0,0,7189,0,500,0,0,0,500,38805,AZ,3,,,,,0,0,0,6192008,0,0
2008,H8AZ01120,"MAUPIN, BRENT GEER",,3,,30491,0,30467,0,0,0,23450,931,0,3785,0,0,6110,AZ,1,,,,,0,0,0,12312008,0,0
2008,H6AZ05067,"MITCHELL, HARRY E",I,1,DEM,2437569,0,2324598,0,20995,133963,0,0,0,0,0,0,1555785,AZ,5,,,,,0,871859,4273,12312008,15528,3000
2008,H8AZ05071,"OGSBURY, JAMES DONOVAN",,2,REP,517624,0,516983,0,0,638,0,250000,0,150000,0,100000,253528,AZ,5,,,,,0,9500,0,12312008,3238,0
2008,H2AZ02055,"PASTOR, EDWARD L",I,1,DEM,1174759,0,815864,0,1111306,1470200,0,0,0,0,0,0,500624,AZ,4,,,,,0,581843,600,12312008,4900,0
2008,H2AZ01172,"RENZI, RICHARD G.",I,2,REP,185823,0,195827,0,13829,3825,0,0,0,0,0,456122,66818,AZ,1,,,,,0,93450,294,12312008,0,0
2008,H8AZ01153,"RILEY, JEFF",,1,DEM,220825,0,220824,0,0,0,0,205000,0,0,0,0,15825,AZ,1,,,,,0,0,0,6302008,15825,0
2008,H8AZ06053,"SCHNEIDER, REBECCA",,1,DEM,4890,0,4478,0,0,100,75,0,0,0,0,0,4415,AZ,6,,,,,0,0,400,10152008,0,0
2008,H4AZ06045,"SCHWEIKERT, DAVID",,2,REP,1421599,24122,1416883,0,0,4715,23053,250000,0,0,0,250000,1026552,AZ,5,,,,,0,83369,14500,12312008,150,0
2008,H4AZ04016,"SHADEGG, JOHN B.",I,2,REP,2892553,0,2911880,0,24892,5564,0,0,0,0,0,0,1860910,AZ,3,,,,,0,1001213,5000,12312008,77750,21400
2008,H8AZ01070,"SHANKER, HOWARD MARC",,1,DEM,216534,0,215000,0,0,1536,15373,20000,0,1500,0,24546,175478,AZ,1,,,,,0,3000,0,12312008,0,0
2008,H6AZ00035,"SIMON, ELLEN",,1,DEM,13079,0,13404,0,321,-5,8094,0,0,0,0,2316,4980,AZ,1,,,,,0,0,0,12312008,0,0
2008,H4AZ01061,"SMITH, SUSAN BITTER",,2,REP,470622,0,468580,0,0,2041,35853,275000,0,0,0,275000,141770,AZ,5,,,,,0,15000,0,12312008,0,0
2008,H6AZ02155,"THRASHER, JOHN A MR.",,1,DEM,36803,0,37187,0,387,0,3877,500,0,500,0,0,30436,AZ,2,,,,,0,1990,0,12312008,0,0
2008,H8AZ01096,"TITLA, MARY KIM",,1,DEM,271322,0,251546,0,0,17413,2299,0,0,0,0,0,265384,AZ,1,,,,,0,3638,0,12312008,0,0
2008,H8CA11082,"ANDAL, DEAN F",,2,REP,1422822,126339,1406404,0,0,15335,0,0,0,0,0,0,924180,CA,11,,,,,0,346083,14500,12312008,2000,1500
2008,H6CA47031,"AVILA, ROSEMARIE I",,2,REP,52767,0,52639,0,0,0,0,4300,0,2000,0,40000,47967,CA,47,,,,,0,500,0,12312008,0,0
2008,H6CA42099,"BACA, JOE",I,1,DEM,941695,0,885963,0,7044,62775,0,0,0,0,0,57431,349527,CA,43,,,,,0,580927,100,12312008,5500,2300
2008,H8CA34084,"BALDING, CHRISTOPHER",,2,REP,4775,0,1849,0,0,0,375,0,0,0,0,0,4400,CA,34,,,,,0,0,0,12312008,0,0
2008,H8CA53035,"BAR-LEV, NAOMI",,2,REP,4399,0,4239,0,0,31,0,650,0,0,0,12642,3731,CA,53,,,,,0,0,0,12312008,0,0
2008,H6CA12159,"BARROWS, ROBERT MILTON",,1,DEM,6918,0,6918,0,0,0,2343,0,0,0,0,0,4575,CA,12,,,,,0,0,0,6172008,0,0
2008,H2CA30143,"BECERRA, XAVIER",I,1,DEM,1557660,1000,1396520,0,444058,605199,0,0,0,0,0,0,462801,CA,31,,,,,0,1055954,96,12312008,1100,0
2008,H2CA26026,"BERMAN, HOWARD L.",I,1,DEM,1191003,0,1287898,0,407149,310255,0,0,0,0,0,4727,683495,CA,28,,,,,0,471320,0,12312008,0,2000
2008,H4CA49032,"BILBRAY, BRIAN P",I,2,REP,1366324,100,1456454,0,137515,47384,0,0,0,0,0,0,964582,CA,50,,,,,0,388600,0,12312008,300,0
2008,H8CA46062,"BLOUNT, STEVE",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,46,,,,,0,0,0,3312008,0,0
2008,H8CA44034,"BONO MACK, MARY",I,2,REP,1795640,1173,1622511,0,129378,302507,0,0,0,0,0,0,1207799,CA,45,,,,,0,548203,294,12312008,11335,2900
2008,H8CA45114,"BORNSTEIN, JULIE",,1,DEM,488830,0,487826,0,0,1006,6340,190000,0,100000,0,113324,204651,CA,45,,,,,0,83924,0,12312008,105,0
2008,H4CA46061,"BRANDT, JIM",,1,DEM,300,0,948,0,648,0,300,0,0,0,0,41407,0,CA,46,,,,,0,0,0,12312008,0,0
2008,H6CA14098,"BROUILLET, CAROL",,3,GRE,0,0,0,0,0,0,0,0,0,0,0,3678,0,CA,14,,,,,0,0,0,6302008,0,0
2008,H6CA04123,"BROWN, CHARLES",,1,DEM,2570015,0,2598080,0,63405,35340,500,0,0,0,0,5464,1960728,CA,4,,,,,0,515463,11900,12312008,10738,800
2008,H8CA52086,"BUTCHER, VICKIE",,1,DEM,48850,0,48850,0,0,0,4875,0,0,0,0,0,40973,CA,52,,,,,0,3000,0,9302008,0,0
2008,H2CA37023,"CALVERT, KENNETH S MR.",I,2,REP,1048730,67233,1150432,0,153390,51455,0,0,0,0,0,2370,541058,CA,44,,,,,0,360139,0,12312008,7085,2219
2008,H6CA48039,"CAMPBELL, JOHN B. T. III",I,2,REP,1008970,0,776452,0,36929,269444,1170,0,0,100000,0,4072,638148,CA,48,,,,,0,359999,0,12312008,2500,0
2008,H8CA22089,"CAPPS, LOIS G",I,3,Dem,1054974,0,957695,0,259248,356528,0,0,0,0,0,0,559982,CA,23,,,,,0,489139,0,12312008,350,0
2008,H2CA18056,"CARDOZA, DENNIS",I,1,DEM,1042839,0,962057,0,206753,287534,0,0,0,0,0,0,415782,CA,18,,,,,0,616846,500,12312008,750,2000
2008,H8CA42202,"CHAU, EDWIN",,1,DEM,359175,0,347351,0,0,11475,4161,79000,11500,0,0,90500,208710,CA,42,,,,,0,53032,0,12312008,0,0
2008,H8CA45098,"CLAY, PAUL",,1,DEM,35867,0,17665,0,0,0,27400,2000,0,2812,0,0,5683,CA,45,,,,,0,0,0,12312008,0,0
2008,H8CA25058,"CONAWAY, JACQUESE LYNN",,1,DEM,10989,0,10486,0,0,475,1050,1800,750,0,0,2550,7374,CA,25,,,,,0,0,0,12312008,0,0
2008,H8CA12197,"CONLON, GREG",,2,REP,107093,0,103889,0,0,3701,82,27400,0,5000,0,29092,73075,CA,12,,,,,0,4400,0,12312008,0,0
2008,H6CA41174,"CONTRERAS, LOUIE A",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,43,,,,,0,0,0,3312008,0,0
2008,H8CA46096,"COOK, DEBBIE",,1,DEM,482069,0,481660,0,0,407,0,0,500,0,0,500,422724,CA,46,,,,,0,58820,0,12312008,3551,0
2008,H8CA53027,"COPASS, MIKE",,1,DEM,11696,0,11595,0,0,0,1250,0,0,0,0,0,10446,CA,53,,,,,0,0,0,7312008,0,53
2008,H4CA20082,"COSTA, JIM MR.",I,1,DEM,1026588,0,922364,0,205014,309232,0,0,0,0,0,10000,479786,CA,20,,,,,0,546059,0,12312008,700,0
2008,H8CA53019,"CRIMMINS, MICHAEL PETER",,2,REP,24241,0,23617,0,0,620,100,200,0,0,0,201,23941,CA,53,,,,,0,0,0,12312008,0,0
2008,H8CA33243,"CROWLEY, DAVID COCHRANE II",,2,REP,6307,0,5773,0,0,533,1405,0,0,0,0,0,4852,CA,33,,,,,0,0,50,12312008,100,0
2008,H0CA49055,"DAVIS, SUSAN A",I,1,DEM,591715,0,455081,0,435757,571414,0,0,0,0,0,0,344094,CA,53,,,,,0,237157,14,12312008,2990,0
2008,H6CA28130,"DELEAR, BYRON WALKER",,1,DEM,49300,0,53908,0,4608,0,49300,0,0,49300,0,0,0,CA,28,,,,,0,0,0,12312007,0,0
2008,H8CA37277,"DIBS, NICHOLAS ""NICK""",,3,IND,64896,0,64894,0,0,0,0,63991,0,175,0,63991,905,CA,37,,,,,0,0,0,12312008,0,0
2008,H0CA14042,"DOOLITTLE, JOHN",I,2,REP,407668,0,437035,0,44406,15036,0,0,0,0,0,152852,229424,CA,4,,,,,0,124150,421,12312008,26049,4050
2008,H8CA35032,"DREIER, DAVID",I,2,REP,1594341,200,2919351,0,2227487,902479,0,0,0,0,0,0,895166,CA,26,,,,,0,562605,0,12312008,17700,0
2008,H6CA09080,"DULK, JOHN D",,2,REP,5409,0,5667,0,257,0,1682,3700,0,0,0,0,27,CA,9,,,,,0,0,0,6302008,0,0
2008,H6CA03091,"DURSTON, BILL",,1,DEM,729272,0,731513,0,4896,2655,82100,46000,0,20000,0,48348,530199,CA,3,,,,,0,61278,2800,12312008,2300,0
2008,H8CA50056,"EDE, CHERYL MARTIN",,1,DEM,18333,0,18311,0,0,21,8526,0,0,0,0,0,9806,CA,50,,,,,0,0,0,8182008,0,0
2008,H8CA04137,"EGLAND, ERIC IVER",,2,REP,199397,0,199398,0,0,0,0,0,100,0,100,0,197564,CA,4,,,,,0,0,0,12312008,11750,0
2008,H8CA12098,"ESHOO, ANNA",I,1,DEM,1579249,0,1476279,0,341665,444636,0,0,0,0,0,1778,766741,CA,14,,,,,0,799750,76,12312008,11100,4900
2008,H4CA17021,"FARR, SAM",I,1,DEM,743122,0,775793,0,112511,79837,0,0,0,0,0,1292,267525,CA,17,,,,,0,472588,2053,12312008,2285,75
2008,H2CA50034,"FILNER, BOB",I,1,DEM,990586,0,927615,0,6369,69338,0,0,0,0,0,0,504181,CA,51,,,,,0,478239,0,12312008,1925,1500
2008,H6CA43121,"FOLKENS, SCOTT LLOYD",,2,REP,5615,0,5184,0,504,924,125,0,0,0,0,0,5484,CA,43,,,,,0,0,0,12312008,0,0
2008,H6CA21028,"GALLEGLY, ELTON",I,2,REP,743200,0,737060,0,772605,778746,0,0,0,0,0,0,510523,CA,24,,,,,0,177519,0,12312008,450,0
2008,H8CA10084,"GERBER, NICHOLAS",,2,REP,102197,0,104128,0,0,0,125,73000,0,12034,0,0,28562,CA,10,,,,,0,500,0,11242008,0,0
2008,H6CA36125,"GIBSON, BRIAN",,2,REP,8962,0,8988,0,27,48,4123,0,0,0,0,0,4823,CA,36,,,,,0,500,0,11302008,0,0
2008,H8CA43101,"GILBERT, JOANNE",,1,DEM,27585,0,25951,0,0,1631,0,9500,2300,0,0,9500,13235,CA,43,,,,,0,2550,0,5142008,0,0
2008,H8CA08070,"GOLUB, SHIRLEY",,1,DEM,158535,0,158533,0,0,0,0,0,0,0,0,0,150344,CA,8,,,,,0,0,0,9302008,0,0
2008,H8CA46070,"GREENE, DAVID",,1,DEM,1000,0,1000,0,0,0,571,428,0,428,0,0,0,CA,46,,,,,0,0,0,3312008,0,0
2008,H8CA37160,"GRISOLIA, BILL",,1,DEM,54697,0,54671,0,0,23,125,18000,0,900,0,35600,36572,CA,37,,,,,0,0,0,12312008,0,0
2008,H8CA37129,"GUILLORY, BISHOP LEROY JOSEPH L J",,2,REP,11144,0,11767,0,0,76,500,10444,0,0,0,0,200,CA,37,,,,,0,0,0,2112008,0,0
2008,H8CA29076,"HAHN, CHARLES JIN",,2,REP,76101,0,76097,0,0,0,0,0,0,0,0,0,73801,CA,29,,,,,0,2300,0,12312008,0,0
2008,H6CA06193,"HALLIWELL, MICHAEL JOHN",,2,REP,56448,0,49657,0,300,89,47578,0,0,0,0,0,220,CA,6,,,,,0,0,1000,12312008,0,0
2008,H8CA49041,"HAMILTON, ROBERT",,1,DEM,63219,0,63217,0,0,0,90,5500,0,5500,0,0,53685,CA,49,,,,,0,3794,0,12312008,0,0
2008,H2CA27107,"HARMAN, JANE",I,1,DEM,600682,0,687693,0,225448,138435,0,0,0,0,0,0,249406,CA,36,,,,,0,344628,8,12312008,0,4000
2008,H8CA35099,"HAYES, THEODORE JR",,2,REP,13227,0,13282,0,0,0,0,0,1052,0,1052,0,12075,CA,35,,,,,0,0,100,12312008,200,0
2008,H6CA21176,"HAZE, ERNEST STEVEN",,1,DEM,31281,0,31084,0,-158,36,0,24360,0,1000,0,146460,6621,CA,21,,,,,0,0,300,12312008,0,0
2008,H8CA44091,"HEDRICK, WILLIAM EUGENE",,1,DEM,212394,0,191461,0,0,20976,100,5500,0,0,5500,0,153222,CA,44,,,,,0,53470,0,12312008,100,0
2008,H6CA02010,"HERGER, WALLY",I,2,REP,970055,0,1256602,0,556657,270109,0,0,0,0,0,13650,274747,CA,2,,,,,0,660228,0,12312008,1025,0
2008,H4CA12089,"HERMANSON, BARRY",,3,GRE,26411,0,26378,0,0,30,0,23000,0,0,0,0,3411,CA,12,,,,,0,0,0,12312008,0,0
2008,H6CA52056,"HESTER, JIM",,1,DEM,9645,0,9643,0,0,0,0,0,0,0,0,0,8645,CA,52,,,,,0,0,0,3312008,0,0
2008,H8CA26080,"HILSMAN, HOYT",,1,DEM,124750,0,122262,0,0,2485,0,100000,0,100000,0,131,24750,CA,26,,,,,0,0,0,12312008,0,0
2008,H6CA40267,"HOFFMAN, FLORICE OREA",,1,DEM,20584,0,23882,0,3298,0,20000,0,90,20000,90,0,466,CA,40,,,,,0,0,0,9302007,0,0
2008,H6CA04107,"HOLMES, JOHN MICHAEL",,2,REP,26094,0,30227,0,4134,0,0,0,0,19905,0,0,25094,CA,4,,,,,0,1000,0,7302008,1500,0
2008,H6CA48229,"HOLT, DELECIA ANN",O,2,REP,304831,0,65355,0,0,239476,88053,0,0,0,0,0,216778,CA,53,,,,,0,0,0,6302008,0,0
2008,H0CA15148,"HONDA, MIKE",I,1,DEM,1001001,17552,833894,39000,115526,282632,0,0,0,0,0,0,579513,CA,15,,,,,0,400855,646,12312008,500,2500
2008,H2CA42023,"HUNTER, DUNCAN",I,2,REP,878,0,54255,0,53379,0,0,0,0,0,0,0,0,CA,52,,,,,0,0,0,9302008,0,0
2008,H8CA52052,"HUNTER, DUNCAN D.",,2,REP,1305020,0,1280755,0,0,24262,0,0,0,0,0,0,899426,CA,52,,,,,0,393817,0,12312008,200,0
2008,H0CA48024,"ISSA, DARRELL EDWARD",I,2,REP,1035312,0,950631,116500,38281,122963,0,0,0,0,0,0,577487,CA,49,,,,,0,438015,0,12312008,400,0
2008,H8CA21107,"JOHNSON, LAWRENCE TUFTS",,1,DEM,34469,0,33825,0,0,647,0,23902,0,900,0,23002,9343,CA,21,,,,,0,824,400,12312008,0,0
2008,H8CA52037,"JONES, BRIAN W",,2,REP,221142,0,220514,0,0,625,5000,0,0,0,0,12500,205335,CA,52,,,,,0,10800,0,12312008,0,0
2008,H8CA12163,"JONES, JASON LEE",,1,DEM,19770,0,19768,0,0,1,6000,0,2000,0,2000,0,11770,CA,12,,,,,0,0,0,3312008,0,0
2008,H8CA04160,"JONES, SUZANNE VERONICA",,2,REP,11663,0,11446,0,0,214,8633,0,0,0,0,1258,3029,CA,4,,,,,0,0,0,12312008,0,0
2008,H8CA24143,"JORGENSEN, MARTA ANN",,1,DEM,12655,0,11927,0,0,28,2000,0,0,0,0,2270,6697,CA,24,,,,,0,800,0,1312009,0,0
2008,H8CA46088,"KALMICK, DANIEL FREDERICK",,1,DEM,3399,0,3398,0,0,0,8,1626,0,1626,0,0,1765,CA,46,,,,,0,0,0,7022008,0,0
2008,H8CA52045,"KING, KENNETH W JR",,2,REP,219698,0,219698,0,0,0,75963,120000,0,120000,0,0,23735,CA,52,,,,,0,0,0,3102008,0,0
2008,H8CA23079,"KOKKONEN, MATT",,2,REP,61178,0,61178,0,0,0,0,0,26100,0,26100,0,31078,CA,23,,,,,0,4000,0,12312008,0,0
2008,H0CA11022,"LANTOS, TOM",I,1,DEM,568660,0,680775,0,1367651,1255538,0,0,0,0,0,0,377820,CA,12,,,,,0,81600,5,12312008,27675,0
2008,H8CA09060,"LEE, BARBARA",I,1,DEM,1051437,0,1048228,0,23404,26611,0,0,0,0,0,6230,753086,CA,9,,,,,0,284247,0,12312008,4200,750
2008,H8CA50023,"LEIBHAM, NICHOLAS ALEXANDER",,1,DEM,1330826,0,1298660,0,0,32166,2300,14073,0,0,0,19810,1042428,CA,50,,,,,0,259835,5300,12312008,6900,0
2008,H8CA39125,"LENNING, DIANE A",,2,REP,14949,0,18479,0,0,0,1000,5569,2300,14600,4777,1528,5830,CA,39,,,,,0,0,0,12312008,0,0
2008,H8CA37079,"LEWIS, JERRY",I,2,REP,1185600,0,1192618,0,1083328,1076310,0,0,0,0,0,0,280795,CA,41,,,,,0,429612,0,12312008,0,4500
2008,H4CA16049,"LOFGREN, ZOE",I,1,DEM,797809,0,592974,22000,147670,351253,0,0,0,0,0,0,319786,CA,16,,,,,0,472333,18,12312008,280,0
2008,H6CA20137,"LOPEZ, JAMES",,2,REP,17015,0,14112,0,0,1325,0,7050,0,0,0,14050,1055,CA,20,,,,,0,0,1650,11042008,0,0
2008,H8CA52078,"LUMPKIN, MICHAEL DAVID",,1,DEM,482065,0,482063,0,0,0,1310,0,0,0,0,0,391759,CA,52,,,,,0,86901,0,12312008,200,0
2008,H6CA34112,"LUNGREN, DANIEL E",I,2,REP,904196,0,1325036,0,445134,24291,0,0,0,0,0,21015,417397,CA,3,,,,,0,478419,3225,12312008,1300,1000
2008,H8CA05167,"LYNCH, DAVID BRIAN",,3,IND,3272,0,3272,0,0,10,1671,0,0,0,0,0,1601,CA,5,,,,,0,0,0,11172008,0,0
2008,H6CA24253,"MARTINEZ, JILL MARIE",,1,DEM,24338,0,25706,0,2466,1097,1300,0,0,0,0,97142,22438,CA,24,,,,,0,500,0,12312008,0,0
2008,H2CA38062,"MATHEWS, PETER MR.",C,1,DEM,97687,0,98036,0,30,-321,40,37155,8275,0,6200,310335,52086,CA,37,,,,,0,0,0,12312008,2300,0
2008,H6CA05195,"MATSUI, DORIS",I,1,DEM,964536,0,889113,0,78466,153888,0,0,0,0,0,10879,405438,CA,5,,,,,0,551823,11,12312008,3900,2000
2008,H6CA22125,"MCCARTHY, KEVIN",I,2,REP,1040018,0,709687,10000,470103,800432,0,0,0,0,0,9381,501971,CA,22,,,,,0,502888,392,12312008,2000,0
2008,H8CA04152,"MCCLINTOCK, THOMAS",,2,REP,3671853,0,3532695,0,0,139157,0,0,0,0,0,288227,3119385,CA,4,,,,,0,291400,16500,12312008,565,0
2008,H8CA37194,"MCDONALD, VALERIE J",,1,DEM,52547,0,52517,0,0,26,3058,0,0,0,0,34965,28139,CA,37,,,,,0,21350,0,12312008,200,600
2008,H2CA25036,"MCKEON, HOWARD P ""BUCK""",I,2,REP,1053740,87073,903400,2521,221999,372347,0,0,0,0,0,0,412028,CA,25,,,,,0,540623,0,12312008,300,6000
